elapsed_ms,current_diff,current_A,distance_cm,command
59162,13,0.636,255,FORWARD
59263,17,0.831,228,FORWARD
59363,15,0.734,183,FORWARD
59464,16,0.782,175,FORWARD
59564,13,0.636,132,FORWARD
59665,0,0,255,STOP
59765,0,0,255,STOP
59866,0,0,255,STOP
59966,0,0,255,FORWARD
60067,12,0.587,255,FORWARD
60167,15,0.734,255,FORWARD
60268,13,0.636,255,FORWARD
60368,13,0.636,255,FORWARD
60469,12,0.587,255,FORWARD
60569,14,0.685,255,FORWARD
60670,13,0.636,255,FORWARD
60770,13,0.636,255,FORWARD
60871,16,0.782,69,FORWARD
60971,15,0.734,149,FORWARD
61072,14,0.685,148,FORWARD
61172,13,0.636,143,FORWARD
61273,14,0.685,142,FORWARD
61373,18,0.88,140,FORWARD
61474,14,0.685,139,FORWARD
61574,17,0.831,138,FORWARD
61675,14,0.685,137,FORWARD
61775,12,0.587,95,FORWARD
61876,16,0.782,98,FORWARD
61976,13,0.636,98,FORWARD
62077,12,0.587,48,FORWARD
62177,15,0.734,43,FORWARD
62278,16,0.782,46,FORWARD
62378,14,0.685,46,FORWARD
62479,14,0.685,128,FORWARD
62579,16,0.782,43,FORWARD
62680,15,0.734,43,FORWARD
62780,13,0.636,183,FORWARD
62881,14,0.685,229,FORWARD
62981,17,0.831,225,FORWARD
63082,15,0.734,181,FORWARD
63182,17,0.831,92,FORWARD
63283,14,0.685,131,FORWARD
63383,14,0.685,127,FORWARD
63484,17,0.831,99,FORWARD
63584,13,0.636,93,FORWARD
63685,14,0.685,91,FORWARD
63785,13,0.636,90,FORWARD
63886,16,0.782,90,FORWARD
63986,17,0.831,87,FORWARD
64087,17,0.831,86,FORWARD
64187,17,0.831,85,FORWARD
64288,14,0.685,85,FORWARD
64388,17,0.831,86,FORWARD
