elapsed_ms,current_diff,current_A,distance_cm,command
39224,10,0.489,157,FORWARD
39312,10,0.489,167,FORWARD
39423,9,0.440,164,FORWARD
39503,9,0.440,160,FORWARD
39604,12,0.587,158,FORWARD
39724,10,0.489,155,FORWARD
39811,9,0.440,151,FORWARD
39905,8,0.391,149,FORWARD
40021,8,0.391,145,FORWARD
40123,8,0.391,143,FORWARD
40211,9,0.440,139,FORWARD
40324,9,0.440,137,FORWARD
40421,10,0.489,134,FORWARD
40509,9,0.440,83,FORWARD
40622,10,0.489,127,FORWARD
40732,10,0.489,127,FORWARD
40815,10,0.489,121,FORWARD
40922,11,0.538,118,FORWARD
41034,11,0.538,116,FORWARD
41120,10,0.489,115,FORWARD
41223,11,0.538,172,FORWARD
41326,10,0.489,135,FORWARD
41434,10,0.489,132,FORWARD
41534,8,0.391,163,FORWARD
41619,10,0.489,76,FORWARD
41728,9,0.440,96,FORWARD
41838,10,0.489,152,FORWARD
41919,8,0.391,94,FORWARD
42027,11,0.538,87,FORWARD
42139,7,0.342,90,FORWARD
42245,11,0.538,140,FORWARD
42334,11,0.538,136,FORWARD
42444,10,0.489,132,FORWARD
42530,9,0.440,130,FORWARD
42623,11,0.538,104,FORWARD
42726,9,0.440,41,FORWARD
42840,9,0.440,119,FORWARD
42923,8,0.391,92,FORWARD
43029,9,0.440,113,FORWARD
43142,9,0.440,109,FORWARD
43226,9,0.440,106,FORWARD
43337,11,0.538,103,FORWARD
43443,10,0.489,100,FORWARD
43542,9,0.440,97,FORWARD
43626,9,0.440,93,FORWARD
43747,8,0.391,90,FORWARD
43828,10,0.489,86,FORWARD
43941,10,0.489,83,FORWARD
44050,9,0.440,80,FORWARD
44131,8,0.391,77,FORWARD
44237,10,0.489,74,FORWARD
44346,12,0.587,70,FORWARD
44433,11,0.538,67,STOP
44536,0,0.000,64,STOP
44650,0,0.000,64,STOP
44744,0,0.000,62,STOP
44855,0,0.000,62,STOP
44941,0,0.000,3,STOP
45056,0,0.000,62,STOP
45137,0,0.000,62,STOP
45252,0,0.000,62,STOP
45337,0,0.000,62,STOP
45451,0,0.000,62,STOP
45537,0,0.000,62,STOP
45649,0,0.000,62,STOP
45760,0,0.000,62,STOP
45882,0,0.000,56,STOP
45951,0,0.000,62,STOP
46045,0,0.000,61,STOP
46150,0,0.000,63,STOP
46268,0,0.000,65,STOP
46356,0,0.000,28,STOP
46468,0,0.000,48,STOP
46557,0,0.000,48,STOP
46668,0,0.000,46,STOP
46782,0,0.000,139,STOP
46871,0,0.000,220,STOP
46982,0,0.000,255,STOP
47065,0,0.000,255,STOP
47171,0,0.000,255,STOP
47285,0,0.000,255,STOP
47400,0,0.000,0,STOP
47487,0,0.000,0,STOP
47584,0,0.000,0,STOP
47686,0,0.000,0,STOP
47796,0,0.000,0,STOP
47909,0,0.000,0,STOP
47995,0,0.000,0,STOP
48084,0,0.000,0,STOP
48189,0,0.000,255,STOP
48304,0,0.000,0,STOP
48408,0,0.000,0,STOP
48495,0,0.000,0,STOP
48608,0,0.000,0,STOP
48693,0,0.000,0,STOP
48804,0,0.000,0,STOP
48901,0,0.000,0,STOP
49005,0,0.000,0,STOP
49091,0,0.000,0,STOP
49213,0,0.000,0,STOP
49294,0,0.000,0,FORWARD
49378,13,0.636,165,FORWARD
49499,12,0.587,182,FORWARD
49599,12,0.587,255,FORWARD
49688,11,0.538,255,FORWARD
49801,10,0.489,235,FORWARD
49912,12,0.587,0,FORWARD
49993,13,0.636,255,FORWARD
50118,7,0.342,0,FORWARD
50210,12,0.587,0,FORWARD
50324,11,0.538,0,FORWARD
50407,11,0.538,0,FORWARD
50513,10,0.489,0,FORWARD
50599,11,0.538,244,FORWARD
50701,10,0.489,242,FORWARD
50810,10,0.489,0,FORWARD
50900,11,0.538,236,FORWARD
51007,11,0.538,237,FORWARD
51097,11,0.538,229,FORWARD
51202,10,0.489,222,FORWARD
51313,11,0.538,223,FORWARD
51398,10,0.489,221,FORWARD
51504,10,0.489,218,FORWARD
51617,11,0.538,0,FORWARD
51728,10,0.489,0,FORWARD
51841,11,0.538,0,FORWARD
51928,10,0.489,0,FORWARD
52039,10,0.489,0,FORWARD
52128,10,0.489,0,FORWARD
52223,11,0.538,0,FORWARD
52332,11,0.538,0,FORWARD
52443,11,0.538,0,FORWARD
52526,10,0.489,0,FORWARD
52625,10,0.489,0,FORWARD
52743,10,0.489,0,FORWARD
52831,11,0.538,255,FORWARD
52918,10,0.489,255,FORWARD
53030,10,0.489,235,FORWARD
53118,9,0.440,183,FORWARD
53258,11,0.538,0,FORWARD
53344,11,0.538,0,FORWARD
53432,10,0.489,0,FORWARD
53537,10,0.489,0,FORWARD
53651,11,0.538,255,FORWARD
53738,11,0.538,255,FORWARD
53845,10,0.489,0,FORWARD
53929,11,0.538,238,FORWARD
54039,9,0.440,0,FORWARD
54149,11,0.538,0,FORWARD
54237,10,0.489,230,FORWARD
54364,11,0.538,0,FORWARD
54441,10,0.489,0,FORWARD
54535,10,0.489,255,FORWARD
54640,10,0.489,0,FORWARD
54747,11,0.538,255,FORWARD
54849,10,0.489,255,FORWARD
54944,11,0.538,207,FORWARD
55056,10,0.489,255,FORWARD
55154,11,0.538,0,FORWARD
55261,11,0.538,0,FORWARD
55340,11,0.538,255,FORWARD
55446,12,0.587,152,FORWARD
55558,11,0.538,0,FORWARD
55638,12,0.587,255,FORWARD
55749,11,0.538,0,FORWARD
55835,11,0.538,255,FORWARD
55944,11,0.538,255,FORWARD
56055,10,0.489,0,FORWARD
56138,11,0.538,85,FORWARD
56248,12,0.587,255,FORWARD
56359,12,0.587,0,FORWARD
56446,11,0.538,231,FORWARD
56557,8,0.391,252,FORWARD
56638,11,0.538,153,FORWARD
56744,10,0.489,150,FORWARD
56832,9,0.440,147,FORWARD
56939,8,0.391,143,FORWARD
57054,11,0.538,142,FORWARD
57139,12,0.587,138,FORWARD
57249,9,0.440,135,FORWARD
57347,9,0.440,120,FORWARD
57446,10,0.489,127,FORWARD
57557,9,0.440,125,FORWARD
57655,12,0.587,122,STOP
57750,11,0.538,118,STOP
57855,11,0.538,116,STOP
57942,9,0.440,114,STOP
58053,12,0.587,88,STOP
58165,11,0.538,150,STOP
58260,10,0.489,109,STOP
58346,10,0.489,142,STOP
58456,10,0.489,139,STOP
58568,11,0.538,135,STOP
58658,9,0.440,94,STOP
58769,18,0.880,130,STOP
58848,18,0.880,113,STOP
